reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,imp_rank_hs2_5yr
cog,Congo,rus,Russian Federation,20,Miscellaneous manufactured articles,94,2865,0,122,103
cog,Congo,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,4080,0,110,85
cog,Congo,rus,Russian Federation,06,Product of the chemicals or allied industries,32,1922,0,118,80
cog,Congo,rus,Russian Federation,15,Base metals and articles of base metal,72,51104,0,120,74
cog,Congo,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,452,0,108,91
cog,Congo,rus,Russian Federation,06,Product of the chemicals or allied industries,35,357,0,83,73
cog,Congo,rus,Russian Federation,15,Base metals and articles of base metal,83,134,0,127,85
cog,Congo,rus,Russian Federation,15,Base metals and articles of base metal,76,47,0,129,92
cog,Congo,rus,Russian Federation,20,Miscellaneous manufactured articles,96,646,0,106,90
cog,Congo,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,3314477,1739694,22,34
cri,Costa Rica,rus,Russian Federation,02,Vegetable products,12,70,16,99,96
cri,Costa Rica,rus,Russian Federation,02,Vegetable products,07,0,34429,106,66
cri,Costa Rica,rus,Russian Federation,06,Product of the chemicals or allied industries,30,0,15973,138,77
cri,Costa Rica,rus,Russian Federation,02,Vegetable products,11,0,98,105,64
civ,Cote d'Ivoire,rus,Russian Federation,11,Textile and textile articles,54,10517,0,57,68
civ,Cote d'Ivoire,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,341,0,88,89
civ,Cote d'Ivoire,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,60,0,73,62
hrv,Croatia,rus,Russian Federation,05,Mineral products,26,57754,0,48,66
hrv,Croatia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,11171,0,57,37
hrv,Croatia,rus,Russian Federation,15,Base metals and articles of base metal,78,103,0,73,44
hrv,Croatia,rus,Russian Federation,11,Textile and textile articles,55,52,0,70,65
hrv,Croatia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,1157,175,55,55
hrv,Croatia,rus,Russian Federation,15,Base metals and articles of base metal,79,0,64110,69,38
cyp,Cyprus,rus,Russian Federation,11,Textile and textile articles,54,1089,0,72,68
cod,Dem. Rep. of the Congo,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,572501,1602,65,91
cod,Dem. Rep. of the Congo,rus,Russian Federation,06,Product of the chemicals or allied industries,34,366395,0,63,87
cod,Dem. Rep. of the Congo,rus,Russian Federation,01,Live animals and animal products,04,6563,0,57,75
cod,Dem. Rep. of the Congo,rus,Russian Federation,15,Base metals and articles of base metal,82,467659,146,73,90
dnk,Denmark,rus,Russian Federation,02,Vegetable products,08,1059,330,63,102
dnk,Denmark,rus,Russian Federation,15,Base metals and articles of base metal,75,0,73551,75,34
dom,Dominican Rep.,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,12708,2000,70,62
dom,Dominican Rep.,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,5338,33088,98,71
dom,Dominican Rep.,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,7973,33,95,84
dom,Dominican Rep.,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,13950,171627,79,63
dom,Dominican Rep.,rus,Russian Federation,11,Textile and textile articles,54,3765,0,64,68
dom,Dominican Rep.,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,470,2,63,61
dom,Dominican Rep.,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,58,3391,106,77
dom,Dominican Rep.,rus,Russian Federation,01,Live animals and animal products,04,0,186312,75,50
dom,Dominican Rep.,rus,Russian Federation,02,Vegetable products,06,0,229,49,70
dom,Dominican Rep.,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,0,310457,83,42
dom,Dominican Rep.,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,0,44694,122,83
dom,Dominican Rep.,rus,Russian Federation,01,Live animals and animal products,02,0,217433,61,33
ecu,Ecuador,rus,Russian Federation,11,Textile and textile articles,61,12565,0,78,104
ecu,Ecuador,rus,Russian Federation,06,Product of the chemicals or allied industries,32,111070,0,88,80
ecu,Ecuador,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,3473,0,84,99
ecu,Ecuador,rus,Russian Federation,11,Textile and textile articles,59,7786,0,65,68
ecu,Ecuador,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,0,3780,106,74
ecu,Ecuador,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,0,920,47,45
ecu,Ecuador,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,0,159403,66,42
egy,Egypt,rus,Russian Federation,01,Live animals and animal products,01,56394,38922,48,41
egy,Egypt,rus,Russian Federation,01,Live animals and animal products,05,84583,0,49,72
egy,Egypt,rus,Russian Federation,15,Base metals and articles of base metal,81,709061,0,46,59
egy,Egypt,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,401,0,88,90
egy,Egypt,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,4473,0,59,84
egy,Egypt,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,216,0,86,69
egy,Egypt,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,0,125,83,69
egy,Egypt,rus,Russian Federation,02,Vegetable products,13,0,641738,59,33
slv,El Salvador,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,262166,0,76,99
slv,El Salvador,rus,Russian Federation,15,Base metals and articles of base metal,73,1107,3235,140,89
slv,El Salvador,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,216,0,79,93
slv,El Salvador,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,2049,900,90,81
slv,El Salvador,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",23,70,0,90,61
slv,El Salvador,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,4361,19977,96,74
eth,Ethiopia,rus,Russian Federation,05,Mineral products,27,5515714,0,105,91
eth,Ethiopia,rus,Russian Federation,11,Textile and textile articles,62,105348,88556,63,71
eth,Ethiopia,rus,Russian Federation,11,Textile and textile articles,56,0,406,102,72
fji,Fiji,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,2933,0,143,117
fji,Fiji,rus,Russian Federation,15,Base metals and articles of base metal,73,16,0,144,103
pyf,French Polynesia,rus,Russian Federation,15,Base metals and articles of base metal,72,15397,0,123,74
pyf,French Polynesia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,1333,0,117,109
pyf,French Polynesia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,417,0,118,85
pyf,French Polynesia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,202,0,89,66
gmb,Gambia,rus,Russian Federation,06,Product of the chemicals or allied industries,31,393392,0,120,51
gmb,Gambia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,11231,0,56,37
gmb,Gambia,rus,Russian Federation,11,Textile and textile articles,63,8677,0,99,108
gmb,Gambia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,1933,0,126,103
gmb,Gambia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,1980,0,100,91
gmb,Gambia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,330,0,112,94
gmb,Gambia,rus,Russian Federation,11,Textile and textile articles,57,258,0,77,78
gmb,Gambia,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",84,10248,0,142,117
gha,Ghana,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,8828,0,67,93
gha,Ghana,rus,Russian Federation,20,Miscellaneous manufactured articles,96,16765,5,76,88
gha,Ghana,rus,Russian Federation,06,Product of the chemicals or allied industries,32,40863,0,97,80
gha,Ghana,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,120,810,105,81
gha,Ghana,rus,Russian Federation,02,Vegetable products,07,0,42,106,88
grc,Greece,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,193494,0,53,64
grc,Greece,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,1529,2922,59,42
grc,Greece,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,66,26528,38,29
grc,Greece,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,0,73,86,35
grl,Greenland,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,3021,0,133,97
grl,Greenland,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,2413,0,140,96
grl,Greenland,rus,Russian Federation,11,Textile and textile articles,62,1956,0,108,105
grl,Greenland,rus,Russian Federation,15,Base metals and articles of base metal,82,246,0,131,96
grl,Greenland,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,59,0,102,86
grd,Grenada,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,79,0,141,109
grd,Grenada,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,0,9648,110,73
gtm,Guatemala,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,5361,0,55,84
gtm,Guatemala,rus,Russian Federation,11,Textile and textile articles,57,92,30,87,75
gtm,Guatemala,rus,Russian Federation,05,Mineral products,26,0,550,65,56
hnd,Honduras,rus,Russian Federation,11,Textile and textile articles,57,198,0,79,78
hnd,Honduras,rus,Russian Federation,11,Textile and textile articles,59,153,0,86,68
hnd,Honduras,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,62,0,93,69
hnd,Honduras,rus,Russian Federation,15,Base metals and articles of base metal,74,43,0,108,84
hun,Hungary,rus,Russian Federation,11,Textile and textile articles,51,18936,2331,27,53
hun,Hungary,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,261,100024,28,20
isl,Iceland,rus,Russian Federation,06,Product of the chemicals or allied industries,38,3707,4740,125,78
isl,Iceland,rus,Russian Federation,01,Live animals and animal products,01,11946,0,59,76
isl,Iceland,rus,Russian Federation,06,Product of the chemicals or allied industries,35,1975,0,77,73
isl,Iceland,rus,Russian Federation,02,Vegetable products,08,37728,0,49,106
isl,Iceland,rus,Russian Federation,06,Product of the chemicals or allied industries,29,323,1125,124,73
idn,Indonesia,rus,Russian Federation,11,Textile and textile articles,59,16429,41926,58,53
irn,Iran,rus,Russian Federation,11,Textile and textile articles,59,90061,0,41,68
irn,Iran,rus,Russian Federation,01,Live animals and animal products,05,0,900,74,67
irn,Iran,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,0,445834,66,29
irl,Ireland,rus,Russian Federation,02,Vegetable products,08,48858,1,46,105
irl,Ireland,rus,Russian Federation,01,Live animals and animal products,02,0,3,61,58
irl,Ireland,rus,Russian Federation,15,Base metals and articles of base metal,79,0,37,69,52
irl,Ireland,rus,Russian Federation,01,Live animals and animal products,05,0,5725,74,60
irl,Ireland,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,99,10631,65,64
isr,Israel,rus,Russian Federation,15,Base metals and articles of base metal,78,1011000,0,34,44
isr,Israel,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,124000,0,36,70
isr,Israel,rus,Russian Federation,11,Textile and textile articles,55,4000,0,53,65
isr,Israel,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,1000,0,21,58
jam,Jamaica,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,88709,0,86,85
jam,Jamaica,rus,Russian Federation,20,Miscellaneous manufactured articles,94,9886,0,110,103
jam,Jamaica,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,1510,0,145,117
jam,Jamaica,rus,Russian Federation,02,Vegetable products,07,0,45544,106,65
jpn,Japan,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,140177,0,35,70
jpn,Japan,rus,Russian Federation,11,Textile and textile articles,51,0,10770,60,48
jor,Jordan,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,30564,300,57,83
jor,Jordan,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,13275,0,50,66
jor,Jordan,rus,Russian Federation,11,Textile and textile articles,54,1984,0,68,68
ken,Kenya,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,390564,5141,72,76
ken,Kenya,rus,Russian Federation,06,Product of the chemicals or allied industries,36,187333,0,38,37
ken,Kenya,rus,Russian Federation,05,Mineral products,26,7674,0,56,66
ken,Kenya,rus,Russian Federation,99,NA,99,1487103,71616,54,69
kwt,Kuwait,rus,Russian Federation,06,Product of the chemicals or allied industries,36,2201131,0,18,37
kwt,Kuwait,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,6326,0,11,58
kwt,Kuwait,rus,Russian Federation,02,Vegetable products,08,3997,0,59,106
kwt,Kuwait,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,5607,0,61,66
kgz,Kyrgyzstan,rus,Russian Federation,11,Textile and textile articles,50,704,116110,17,17
lao,Lao People's Dem. Rep.,rus,Russian Federation,02,Vegetable products,11,440712,0,57,71
lao,Lao People's Dem. Rep.,rus,Russian Federation,05,Mineral products,27,11234,0,133,91
lao,Lao People's Dem. Rep.,rus,Russian Federation,01,Live animals and animal products,03,6568,0,94,77
lao,Lao People's Dem. Rep.,rus,Russian Federation,15,Base metals and articles of base metal,81,0,1000,79,57
lbn,Lebanon,rus,Russian Federation,15,Base metals and articles of base metal,78,61027,0,53,44
lbn,Lebanon,rus,Russian Federation,01,Live animals and animal products,02,59039,0,48,59
lbn,Lebanon,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,854,0,32,45
lbn,Lebanon,rus,Russian Federation,02,Vegetable products,06,0,200,49,71
lbn,Lebanon,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,0,1001,87,62
lbn,Lebanon,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,0,51817,105,66
lso,Lesotho,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",87,274,0,146,96
lux,Luxembourg,rus,Russian Federation,15,Base metals and articles of base metal,80,46988,0,29,42
lux,Luxembourg,rus,Russian Federation,11,Textile and textile articles,60,153,2119,49,56
lux,Luxembourg,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,68,0,82,93
lux,Luxembourg,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,51,30,74,58
lux,Luxembourg,rus,Russian Federation,15,Base metals and articles of base metal,75,0,1269,75,45
mdg,Madagascar,rus,Russian Federation,15,Base metals and articles of base metal,76,167734,0,96,92
mdg,Madagascar,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,36868,0,123,103
mdg,Madagascar,rus,Russian Federation,11,Textile and textile articles,63,1820,497,108,97
mdg,Madagascar,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,487,0,84,84
mdg,Madagascar,rus,Russian Federation,06,Product of the chemicals or allied industries,37,263,0,61,50
mdg,Madagascar,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,6003,0,76,99
mdg,Madagascar,rus,Russian Federation,15,Base metals and articles of base metal,74,401,0,95,84
mdg,Madagascar,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,2,0,137,109
mwi,Malawi,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,569254,0,116,97
mwi,Malawi,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",90,7064,0,135,103
mwi,Malawi,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",40,396,0,140,97
mys,Malaysia,rus,Russian Federation,11,Textile and textile articles,51,226849,0,18,56
mys,Malaysia,rus,Russian Federation,01,Live animals and animal products,05,525465,0,35,72
mys,Malaysia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,183571,185845,51,47
mys,Malaysia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,559305,0,26,37
mys,Malaysia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,497909,129400,60,65
mdv,Maldives,rus,Russian Federation,02,Vegetable products,09,5391,0,87,110
mdv,Maldives,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",18,29380,0,75,82
mdv,Maldives,rus,Russian Federation,06,Product of the chemicals or allied industries,32,11407,0,105,80
mdv,Maldives,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",19,4040,0,85,86
mdv,Maldives,rus,Russian Federation,06,Product of the chemicals or allied industries,38,322,0,132,87
mdv,Maldives,rus,Russian Federation,06,Product of the chemicals or allied industries,33,451,0,124,95
mdv,Maldives,rus,Russian Federation,11,Textile and textile articles,59,125,0,88,68
mdv,Maldives,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,56,0,41,58
mdv,Maldives,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",21,50,0,121,99
mdv,Maldives,rus,Russian Federation,01,Live animals and animal products,04,69,0,67,75
mdv,Maldives,rus,Russian Federation,14,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metal clad with precious metal, and articles thereof, imitation jewellery, coins",71,17,0,96,89
mdv,Maldives,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",17,757,0,103,88
mdv,Maldives,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,3,0,87,93
mli,Mali,rus,Russian Federation,19,"Arms and ammunition, parts and accessories thereof",93,424587,0,38,36
mli,Mali,rus,Russian Federation,02,Vegetable products,09,197757,153690,51,75
mli,Mali,rus,Russian Federation,15,Base metals and articles of base metal,82,11818,0,120,96
mli,Mali,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,6741,0,70,64
mli,Mali,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,3721,0,77,68
mli,Mali,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,758,0,116,85
mli,Mali,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,613,0,124,88
mli,Mali,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,29,0,102,84
mli,Mali,rus,Russian Federation,05,Mineral products,25,28211,27,98,91
mli,Mali,rus,Russian Federation,11,Textile and textile articles,62,0,17082,131,81
mli,Mali,rus,Russian Federation,02,Vegetable products,08,0,18764,74,91
mlt,Malta,rus,Russian Federation,01,Live animals and animal products,03,13294150,0,37,77
mlt,Malta,rus,Russian Federation,11,Textile and textile articles,59,95062,0,40,68
mlt,Malta,rus,Russian Federation,02,Vegetable products,07,7678,0,97,90
mlt,Malta,rus,Russian Federation,15,Base metals and articles of base metal,83,2178,0,103,85
mlt,Malta,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,1089,0,31,57
mlt,Malta,rus,Russian Federation,11,Textile and textile articles,56,454,0,92,77
mlt,Malta,rus,Russian Federation,15,Base metals and articles of base metal,76,3822,1937,114,81
mlt,Malta,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,131,0,36,58
mlt,Malta,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,351,171,120,81
mrt,Mauritania,rus,Russian Federation,06,Product of the chemicals or allied industries,29,1836850,0,82,81
mrt,Mauritania,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,24611,0,97,85
mrt,Mauritania,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,4538,0,96,86
mrt,Mauritania,rus,Russian Federation,11,Textile and textile articles,62,0,309,131,97
mus,Mauritius,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,204384,0,125,97
mus,Mauritius,rus,Russian Federation,06,Product of the chemicals or allied industries,30,15263,0,121,91
mus,Mauritius,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",69,5552,151,91,85
mus,Mauritius,rus,Russian Federation,06,Product of the chemicals or allied industries,34,1067,0,118,87
mus,Mauritius,rus,Russian Federation,11,Textile and textile articles,63,572,0,118,108
mus,Mauritius,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,0,41189,105,68
mex,Mexico,rus,Russian Federation,02,Vegetable products,10,268453564,0,30,65
mex,Mexico,rus,Russian Federation,05,Mineral products,27,2791504,60,112,87
mex,Mexico,rus,Russian Federation,11,Textile and textile articles,61,66017,0,56,104
mex,Mexico,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,228958,0,47,94
mex,Mexico,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,905,0,102,99
mng,Mongolia,rus,Russian Federation,11,Textile and textile articles,50,0,218,32,40
mne,Montenegro,rus,Russian Federation,11,Textile and textile articles,60,1249,0,42,60
mne,Montenegro,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,28,0,66,57
mar,Morocco,rus,Russian Federation,15,Base metals and articles of base metal,79,141,0,65,54
mar,Morocco,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,63,0,61,57
mar,Morocco,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,30,31,101,81
mar,Morocco,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,0,4238,97,65
moz,Mozambique,rus,Russian Federation,05,Mineral products,27,3067262,0,110,91
moz,Mozambique,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",48,1034984,0,111,97
moz,Mozambique,rus,Russian Federation,01,Live animals and animal products,03,328620,114966,70,52
