reporter_iso,reporter_name,partner_iso,partner_name,section_code,section_name,HS2,imp_sum_hs2,exp_sum_hs2_5yr,imp_rank_hs2_5yr,exp_rank_hs2_5yr,tbal_HS2_5yr,import_factor,export_factor,trade_share,impTop5,expTop5,impTop10,expTop10,mean_total_rai
arm,Armenia,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",68,21634596,31083925,25,22,9449329,0.41037941864871363,0.5896205813512864,0.005649802199596597,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",20,35017600,93249461,6,14,58231861,0.2730053976991022,0.7269946023008979,0.01374627947877352,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,38,25174535,3298155,23,53,-21876380,0.8841642640719932,0.1158357359280068,0.0030513956677660214,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,07,"Plastics and articles thereof, rubber and articles thereof",39,104515264,14699196,17,52,-89816068,0.8766995547352225,0.12330044526477744,0.012776119389459361,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,02,32940467,242897,9,30,-32697570,0.9926801574427475,0.007319842557252484,0.003556234874593969,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,02,Vegetable products,07,11594352,144990864,28,12,133396512,0.0740449979645588,0.9259550020354412,0.016781113752813895,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,29,7966098,179348,61,62,-7786750,0.9779818072576996,0.02201819274230042,8.729410054484514e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,32,32844258,945354,8,57,-31898904,0.972022348170201,0.02797765182979905,0.003621205993262132,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,20,Miscellaneous manufactured articles,94,45779607,76783088,9,22,31003481,0.3735199115848424,0.6264800884151577,0.013134947086233447,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,02,Vegetable products,09,11136559,16252624,15,32,5116065,0.40660427877677113,0.5933957212232289,0.0029352770795401054,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,83,19344131,6777454,10,37,-12566677,0.740542007692106,0.259457992307894,0.002799429604444887,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,82,8646105,1482232,20,49,-7163873,0.8536549484875947,0.14634505151240523,0.0010854458656162907,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,74,12643365,2383304,42,48,-10260061,0.8413950556839975,0.15860494431600244,0.0016103962318823396,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",16,14859817,18460071,9,11,3600254,0.4459743982332714,0.5540256017667287,0.0035708660436948193,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,36,7628070,14490,8,28,-7613580,0.9981040384373823,0.0018959615626177617,8.190471105695276e-4,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,63,12088747,4407032,9,33,-7681715,0.732838806824461,0.26716119317553905,0.0017678395886382957,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",49,6527960,300699,18,46,-6227261,0.9559651463047137,0.04403485369528629,7.318219841276483e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,01,5873396,69588,7,37,-5803808,0.9882907307170943,0.011709269282905692,6.369048948730444e-4,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,78,2517880,0,28,44,-2517880,1,0,2.6983920816595514e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",64,9941702,8565773,5,37,-1375929,0.5371722506716881,0.46282774932831194,0.0019834314578737714,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,05,Mineral products,26,3217355,5575365,38,17,2358010,0.3659112311093723,0.6340887688906277,9.423088480884543e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",41,1534157,340234,23,35,-1193923,0.8184829099158073,0.18151709008419267,2.008770009823315e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,51,875255,8489,12,49,-866766,0.9903942770757143,0.009605722924285767,9.471014551186469e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,57,1657511,1748261,6,34,90750,0.486677029466447,0.513322970533553,3.6499389155709625e-4,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,35,4418218,1347607,5,44,-3070611,0.7662768120780634,0.23372318792193658,6.179189049611056e-4,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,05,Mineral products,25,1837431,24753098,64,16,22915667,0.06910095696102925,0.9308990430389708,0.0028496859620291146,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,02,Vegetable products,08,3383556,154377857,17,22,150994301,0.021447297762222754,0.9785527022377772,0.01690716585502972,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,1619497,643680,36,39,-975817,0.7155856568001531,0.28441434319984693,2.4254288910488265e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,59,2160090,161806,10,47,-1998284,0.9303129855945313,0.06968701440546864,2.488357578930285e-4,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,54,2854925,847035,16,45,-2007890,0.7711928275832262,0.2288071724167738,3.967361252569778e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,56,4533882,1895020,23,45,-2638862,0.7052342686200537,0.2947657313799464,6.889803426122474e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,80,167957,179,22,41,-167778,0.998935385640196,0.0010646143598039683,1.80190021383827e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,52,2642937,2029687,10,30,-613250,0.5656215865004331,0.43437841349956685,5.007614184223386e-4,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,58,880524,400403,4,37,-480121,0.6874115386747254,0.31258846132527457,1.3727593348308596e-4,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,81,453518,2734,52,53,-450784,0.9940076975005041,0.005992302499495892,4.889616598254618e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,62,9029157,233147309,7,11,224118152,0.03728337913726101,0.962716620862739,0.025953860319740958,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,03,2351415,127227829,55,11,124876414,0.018146540506132295,0.9818534594938677,0.013886905093055704,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",45,1101450,2415,4,36,-1099035,0.9978122324740797,0.0021877675259202893,1.183003389844282e-4,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",91,325440,76474,18,42,-248966,0.8097254636564041,0.1902745363435959,4.307280549939302e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,06,Product of the chemicals or allied industries,37,298645,1093,7,43,-297552,0.9963534820409825,0.003646517959017542,3.212268439212634e-5,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,210771,68,50,67,-210703,0.9996774790242792,3.2252097572081065e-4,2.2595448873854918e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",88,1679892,78484,58,62,-1601408,0.9553656328339332,0.04463436716606687,1.884437651905649e-4,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,60,1398258,8647935,6,12,7249677,0.13918287255679837,0.8608171274432016,0.001076642558105375,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,79,443215,101991,29,35,-341224,0.8129312590103557,0.1870687409896443,5.842929580731717e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,61,7742328,163785430,4,16,156043102,0.04513746398993917,0.9548625360100609,0.01838249416064371,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,21,"Works of art, collectors' pieces and antiques",97,232914,4081,35,66,-228833,0.9827802274309585,0.01721977256904154,2.5398566706630397e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,02,Vegetable products,06,1299901,33822886,4,12,32522985,0.03701018942488818,0.9629898105751118,0.0037640813035813873,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",66,68729,1422059,3,10,1353330,0.04610246393182666,0.9538975360681733,1.5976657087045766e-4,1,0,1,1,171.3383935
arm,Armenia,rus,Russian Federation,02,Vegetable products,13,154498,127196,17,44,-27302,0.5484603860927105,0.45153961390728947,3.018892318343232e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,10,"Pulp of wood or of other fibrous cellulosic material, recovered (waste and scrap) paper or paperboard, paper and paperboard and articles thereof",47,23910,73,71,35,-23837,0.9969561772922487,0.003043822707751324,2.570239141438076e-6,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,15,Base metals and articles of base metal,75,98735,145,58,47,-98590,0.99853357605178,0.0014664239482200647,1.0596891394129047e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,01,Live animals and animal products,05,532397,52161,34,46,-480236,0.9107684780637678,0.08923152193623216,6.264661852315218e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",65,415204,2929808,9,21,2514604,0.12412631105658216,0.8758736889434179,3.584822904132119e-4,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,99,NA,99,24069448,4244782,31,39,-19824666,0.8500830854308946,0.14991691456910536,0.003034413634894726,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,50,37380,22150,5,27,-15230,0.6279186964555686,0.37208130354443136,6.3797830167121985e-6,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,11,Textile and textile articles,53,96205,10914,35,40,-85291,0.8981133132310795,0.10188668676892054,1.1479858507764051e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",42,2167754,33022407,6,15,30854653,0.061601139022921775,0.9383988609770783,0.0037713017218741467,0,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,18,"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus, clocks and watches, musical instruments, parts and accessories thereof",92,142193,17310,22,45,-124883,0.8914753954471076,0.10852460455289242,1.7093810356368987e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,08,"Raw hides and skins, leather, furskins and articles thereof, saddlery and harness, travel goods, handbags and similar containers, articles of animal gut (other than silk-worm gut)",43,292114,495817,23,24,203703,0.37073550856610543,0.6292644914338946,8.444194208199327e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",46,50618,61139,5,25,10521,0.45292912300795474,0.5470708769920453,1.19769092994911e-5,1,0,1,0,171.3383935
arm,Armenia,rus,Russian Federation,12,"Footwear, headgear, umbrellas, sun umbrellas, walking-sticks, seat-sticks, whips, riding-crops and parts thereof, prepared feathers and articles made therewith, artificial flowers, articles of human hair.",67,80920,41534,12,31,-39386,0.660819573064171,0.33918042693582895,1.3123298329052169e-5,0,0,0,0,171.3383935
arm,Armenia,rus,Russian Federation,02,Vegetable products,14,27698,857,23,43,-26841,0.9699877429521975,0.030012257047802485,3.0602167653656447e-6,0,0,0,0,171.3383935
aze,Azerbaijan,rus,Russian Federation,02,Vegetable products,10,1319968272,64258,6,48,-1319904014,0.9999513208966145,4.867910338542945e-5,0.10627702641106196,0,0,1,0,483.109934
aze,Azerbaijan,rus,Russian Federation,04,"Prepared foodstuffs, beverages, spirits and vinegar, tobacco and manufactured tobacco substitutes",24,172171732,17655332,3,24,-154516400,0.9069925455940255,0.09300745440597448,0.01528315055558695,1,0,1,0,483.109934
aze,Azerbaijan,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",89,163337639,120,4,66,-163337519,0.9999992653260291,7.346739708850787e-7,0.013150472380530404,1,0,1,0,483.109934
aze,Azerbaijan,rus,Russian Federation,09,"Wood and articles of wood, wood charcoal, cork and articles of cork, manufacturers of straw, of esparto or of other plaiting materials, basketwork and wickerwork",44,864484908,468825,10,50,-864016083,0.9994579767886845,5.420232113155121e-4,0.06963821620849574,0,0,1,0,483.109934
aze,Azerbaijan,rus,Russian Federation,03,Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetble waxes,15,325399015,51367,11,61,-325347648,0.9998421664166306,1.5783358336939976e-4,0.026202307941080968,0,0,0,0,483.109934
aze,Azerbaijan,rus,Russian Federation,17,"Vehicles, aircraft, vessels and associated transport equipment",86,274693032,2614052,4,28,-272078980,0.9905734395158834,0.009426560484116591,0.02232624698290017,1,0,1,0,483.109934
aze,Azerbaijan,rus,Russian Federation,05,Mineral products,27,819543049,191533015,59,14,-628010034,0.8105651772209297,0.18943482277907037,0.0814026587339636,0,0,0,0,483.109934
aze,Azerbaijan,rus,Russian Federation,15,Base metals and articles of base metal,72,886480076,2618767,25,45,-883861309,0.9970545828277498,0.002945417172250217,0.07158216109989018,0,0,0,0,483.109934
aze,Azerbaijan,rus,Russian Federation,13,"Articles of stone, plaster, cement, asbestos, mica, or similar materials, ceramic products, glass and glassware",70,137686654,433120,7,51,-137253534,0.9968641709477457,0.003135829052254314,0.011120149341537749,0,0,1,0,483.109934
aze,Azerbaijan,rus,Russian Federation,16,"Machinery and mechanical appliances, electrical equipment, parts thereof, sound recorders and reproducers, television image and souch recorders and reproducers, and parts and accessories of such articles",85,300952237,6628882,10,59,-294323355,0.9784483455240958,0.021551654475904288,0.02476363723211199,0,0,1,0,483.109934
